  2   27  0 18.9917475  0.0000000  0.0000000  0.0000000  0.0000000  0.0000000
     1.000000000    0.000000000    0.000000000
    -0.500000000    0.866025404    0.000000000
     0.000000000    0.000000000    1.990049767
           1  'Nb '    84678.6388502528
   1   2  11  22
   1   1   1   4.21074933531E-08
   2   1   1   3.53822543394E-04
   3   1   1  -1.57796929670E-09
   4   1   1  -3.53786569455E-04
   1   2   1   9.73522314244E-04
   2   2   1  -9.73524571096E-04
   3   2   1  -7.93754526321E-05
   4   2   1   7.93809712831E-05
   1   3   1   1.45754836430E-04
   2   3   1   4.77779205767E-09
   3   3   1  -1.45756481460E-04
   4   3   1  -2.32732947377E-09
   1   4   1  -1.90936471970E-04
   2   4   1  -3.24541295582E-05
   3   4   1   3.24626214021E-05
   4   4   1   1.90944164454E-04
   1   2  11  23
   1   1   1  -9.24698067447E-03
   2   1   1   2.54882251443E-05
   3   1   1  -5.61436199072E-05
   4   1   1  -2.86144223107E-04
   1   2   1  -4.26250117954E-05
   2   2   1  -1.43585681973E-05
   3   2   1  -1.41524112204E-05
   4   2   1   1.63143517055E-06
   1   3   1  -5.84621873088E-05
   2   3   1   4.87172077357E-07
   3   3   1  -7.38218287723E-05
   4   3   1  -6.50269100781E-05
   1   4   1  -9.56601290081E-05
   2   4   1   1.63478386394E-05
   3   4   1   2.36133202629E-05
   4   4   1  -3.40485324988E-04
   1   2  11  24
   1   1   1  -1.00377704022E-02
   2   1   1  -1.42226654856E-05
   3   1   1  -5.57047525739E-05
   4   1   1  -3.06119222615E-04
   1   2   1  -4.02855134854E-05
   2   2   1   3.26758613152E-04
   3   2   1  -1.29691306835E-05
   4   2   1   1.89085246089E-06
   1   3   1  -5.75333046922E-05
   2   3   1   8.85960421668E-06
   3   3   1  -7.36257150353E-05
   4   3   1  -6.45353294703E-05
   1   4   1  -1.23548450747E-04
   2   4   1   1.68993393604E-05
   3   4   1   2.40664354968E-05
   4   4   1  -3.45831736264E-04
   1   2  11  25
   1   1   1   1.45596708535E-03
   2   1   1   1.59685092273E-04
   3   1   1   6.30543990683E-05
   4   1   1   1.78143221772E-04
   1   2   1   1.08452042561E-03
   2   2   1  -1.61837055422E-03
   3   2   1   1.58670349022E-04
   4   2   1  -1.78351277617E-04
   1   3   1  -1.68731077544E-04
   2   3   1  -3.08019228455E-04
   3   3   1   2.62911306643E-05
   4   3   1   1.61828365947E-05
   1   4   1  -9.35090775312E-05
   2   4   1  -1.68322189579E-04
   3   4   1  -4.38441875799E-06
   4   4   1  -1.79035308611E-04
   1   2  11  26
   1   1   1  -6.91068784069E-09
   2   1   1   3.74875146421E-05
   3   1   1  -8.11931656867E-10
   4   1   1  -3.74879954638E-05
   1   2   1  -7.14069903373E-04
   2   2   1   7.14070108567E-04
   3   2   1  -8.15013108474E-05
   4   2   1   8.15050100817E-05
   1   3   1  -8.14716490707E-06
   2   3   1   1.65799641300E-09
   3   3   1   8.14903489036E-06
   4   3   1   1.08828577980E-09
   1   4   1  -7.31302224272E-05
   2   4   1   2.16982803403E-05
   3   4   1  -2.16972289604E-05
   4   4   1   7.31279635923E-05
   1   2  11  27
   1   1   1  -6.88662905429E-09
   2   1   1   3.92512588117E-05
   3   1   1  -8.11987478469E-10
   4   1   1  -3.92517312409E-05
   1   2   1   1.89107856902E-04
   2   2   1  -1.89107642155E-04
   3   2   1  -8.61774780993E-05
   4   2   1   8.61811722390E-05
   1   3   1  -5.20210697658E-06
   2   3   1   1.65121659355E-09
   3   3   1   5.20397086637E-06
   4   3   1   1.08245803167E-09
   1   4   1  -6.92441994436E-05
   2   4   1   2.13431055555E-05
   3   4   1  -2.13420553497E-05
   4   4   1   6.92419478926E-05
   1   2  12   1
   1   1   1  -1.93961153782E-04
   2   1   1  -2.46099075105E-04
   3   1   1   2.46087660487E-04
   4   1   1   1.93959577047E-04
   1   2   1   2.71040349220E-09
   2   2   1   1.73925375658E-04
   3   2   1   5.13159136232E-09
   4   2   1  -1.73939045223E-04
   1   3   1   3.47600857439E-04
   2   3   1  -3.47584410571E-04
   3   3   1   1.97657865544E-04
   4   3   1  -1.97645239202E-04
   1   4   1  -1.79509796999E-04
   2   4   1  -3.02076903731E-10
   3   4   1   1.79506217700E-04
   4   4   1  -6.12063908977E-09
   1   2  12   2
   1   1   1  -4.83054901342E-03
   2   1   1  -1.41694401180E-05
   3   1   1  -2.06615841542E-05
   4   1   1   3.34163872505E-04
   1   2   1  -2.16451252514E-06
   2   2   1   8.49396816647E-07
   3   2   1   4.92283795845E-06
   4   2   1   1.10256416404E-04
   1   3   1  -1.11131638114E-04
   2   3   1   4.29401649573E-06
   3   3   1   4.67810306587E-05
   4   3   1  -2.56671985856E-05
   1   4   1   2.01597592690E-04
   2   4   1   2.62037156317E-05
   3   4   1   3.20268983081E-05
   4   4   1   2.92155493414E-04
   1   2  12   3
   1   1   1  -5.41075099611E-04
   2   1   1   6.84719185507E-06
   3   1   1  -1.93315635090E-05
   4   1   1  -5.38434584901E-06
   1   2   1  -9.96877157979E-05
   2   2   1   2.63392265918E-06
   3   2   1   4.69596080581E-06
   4   2   1   9.97590436158E-05
   1   3   1  -1.12818339456E-04
   2   3   1   4.19898243533E-06
   3   3   1   4.60758293157E-05
   4   3   1  -2.63455647716E-05
   1   4   1   2.19209387866E-04
   2   4   1   2.58996693773E-05
   3   4   1   3.59098305031E-05
   4   4   1   2.78732568318E-04
   1   2  12   4
   1   1   1   1.48512854247E-03
   2   1   1   3.25626185614E-04
   3   1   1   7.86728492345E-05
   4   1   1  -6.52839290170E-04
   1   2   1  -1.35552417831E-03
   2   2   1   9.54516825067E-05
   3   2   1  -2.64953574381E-05
   4   2   1  -1.26872288981E-05
   1   3   1   2.56996625841E-04
   2   3   1   9.34704465865E-05
   3   3   1   3.47174910200E-05
   4   3   1   2.23227540011E-05
   1   4   1  -1.11289150732E-04
   2   4   1  -6.72946202444E-05
   3   4   1   3.94374243853E-04
   4   4   1   1.07014083692E-04
   1   2  12   5
   1   1   1   3.08243556325E-04
   2   1   1   3.23355493944E-05
   3   1   1  -3.23374533428E-05
   4   1   1  -3.08249804814E-04
   1   2   1   6.51359669457E-11
   2   2   1  -3.21219039126E-05
   3   2   1  -7.07042907424E-10
   4   2   1   3.21244758746E-05
   1   3   1  -1.42359152721E-04
   2   3   1   1.42351288462E-04
   3   3   1  -3.41587606528E-05
   4   3   1   3.41581802723E-05
   1   4   1   4.46587387412E-05
   2   4   1   5.43277625028E-10
   3   4   1  -4.46613628773E-05
   4   4   1  -1.45790498225E-09
   1   2  12   6
   1   1   1  -5.94934183730E-04
   2   1   1   3.14038446883E-05
   3   1   1  -3.14057297455E-05
   4   1   1   5.94927946106E-04
   1   2   1   7.95707032448E-11
   2   2   1  -3.03581524225E-05
   3   2   1  -7.10060227682E-10
   4   2   1   3.03607225107E-05
   1   3   1  -1.42500745147E-04
   2   3   1   1.42492866206E-04
   3   3   1  -3.45139281591E-05
   4   3   1   3.45133565860E-05
   1   4   1   3.79692460831E-05
   2   4   1   5.41304614791E-10
   3   4   1  -3.79718643871E-05
   4   4   1  -1.46662728382E-09
   1   2  12   7
   1   1   1  -1.78156038314E-04
   2   1   1  -6.30546470317E-05
   3   1   1  -1.59698511130E-04
   4   1   1  -1.45596336150E-03
   1   2   1  -1.08451879895E-03
   2   2   1   1.78326643059E-04
   3   2   1  -1.58670370588E-04
   4   2   1   1.61836792453E-03
   1   3   1   3.08008719199E-04
   2   3   1   1.68727020428E-04
   3   3   1  -1.61843144958E-05
   4   3   1  -2.62915662314E-05
   1   4   1   4.38290692892E-06
   2   4   1   1.68314371540E-04
   3   4   1   9.34996100319E-05
   4   4   1   1.79040633501E-04
   1   2  12   8
   1   1   1  -5.22285135611E-04
   2   1   1   9.70211302799E-06
   3   1   1  -3.52726216504E-05
   4   1   1  -4.19926383372E-04
   1   2   1   5.31287249496E-04
   2   2   1   7.91323197031E-06
   3   2   1   3.02835287388E-07
   4   2   1  -5.89063810292E-04
   1   3   1  -3.37727760206E-05
   2   3   1  -1.10689521169E-04
   3   3   1  -1.67399758086E-05
   4   3   1   7.53406646902E-06
   1   4   1   2.40200911522E-05
   2   4   1  -7.30093552623E-05
   3   4   1  -9.52751386861E-05
   4   4   1   4.34955392099E-05
   1   2  12   9
   1   1   1  -4.13678509441E-04
   2   1   1   1.02161309241E-05
   3   1   1  -2.98414513049E-05
   4   1   1  -8.19471096684E-05
   1   2   1  -7.25687079456E-03
   2   2   1   8.49188682106E-06
   3   2   1   2.25588987837E-06
   4   2   1  -4.38406796109E-04
   1   3   1  -2.52807992912E-05
   2   3   1  -1.47376365022E-04
   3   3   1  -1.66621523517E-05
   4   3   1   7.75597323199E-06
   1   4   1   2.54831241898E-05
   2   4   1  -7.29700431354E-05
   3   4   1  -9.81312724586E-05
   4   4   1   4.17375304777E-05
   1   2  12  10
   1   1   1   1.89063495083E-02
   2   1   1  -7.08680143102E-04
   3   1   1   8.26751414970E-05
   4   1   1   7.08761798477E-04
   1   2   1  -5.50320808806E-04
   2   2   1   8.21582214695E-04
   3   2   1  -4.14331947819E-07
   4   2   1  -1.58948630251E-04
   1   3   1  -4.27343163856E-05
   2   3   1   1.75379040414E-05
   3   3   1  -1.76549553773E-04
   4   3   1  -1.34531915867E-04
   1   4   1  -4.73358306721E-04
   2   4   1   3.28241934571E-05
   3   4   1  -1.72028072302E-05
   4   4   1  -2.61129799334E-04
   1   2  12  11
   1   1   1  -9.59139853044E-09
   2   1   1   3.15526189959E-04
   3   1   1   9.11400292384E-10
   4   1   1  -3.15519252387E-04
   1   2   1   3.68660198003E-04
   2   2   1  -3.68651316246E-04
   3   2   1  -8.89629442329E-06
   4   2   1   8.89314964266E-06
   1   3   1   2.15558054821E-05
   2   3   1   2.80891546628E-09
   3   3   1  -2.15522501959E-05
   4   3   1  -1.46073513566E-09
   1   4   1  -2.96652856412E-05
   2   4   1   5.14546982872E-05
   3   4   1  -5.14563769257E-05
   4   4   1   2.96681034424E-05
   1   2  12  12
   1   1   1  -9.54411201643E-09
   2   1   1   3.30240913104E-04
   3   1   1   9.10336398150E-10
   4   1   1  -3.30233981127E-04
   1   2   1   4.08327548995E-04
   2   2   1  -4.08318686091E-04
   3   2   1  -8.66754249533E-06
   4   2   1   8.66438568960E-06
   1   3   1   2.06324626260E-05
   2   3   1   2.80180002456E-09
   3   3   1  -2.06289131432E-05
   4   3   1  -1.45425156835E-09
   1   4   1  -1.94273595409E-05
   2   4   1   5.12259424260E-05
   3   4   1  -5.12276255989E-05
   4   4   1   1.94301765883E-05
   1   2  12  13
   1   1   1   6.52871531520E-04
   2   1   1  -7.86571441210E-05
   3   1   1  -3.25620260382E-04
   4   1   1  -1.48512101479E-03
   1   2   1   1.35550371442E-03
   2   2   1   1.26992536890E-05
   3   2   1   2.64940156351E-05
   4   2   1  -9.54565866343E-05
   1   3   1  -9.34711331970E-05
   2   3   1  -2.56982588259E-04
   3   3   1  -2.23344887265E-05
   4   3   1  -3.47183739205E-05
   1   4   1  -3.94377951617E-04
   2   4   1   6.72952767127E-05
   3   4   1   1.11298197969E-04
   4   4   1  -1.06985130335E-04
   1   2  12  14
   1   1   1   1.00377548580E-02
   2   1   1   3.06114510415E-04
   3   1   1   5.57054285037E-05
   4   1   1   1.42199294789E-05
   1   2   1  -3.26749750054E-04
   2   2   1   4.02863145457E-05
   3   2   1  -1.89163159560E-06
   4   2   1   1.29666642284E-05
   1   3   1   7.36278976450E-05
   2   3   1  -8.85912601216E-06
   3   3   1   5.75328319195E-05
   4   3   1   6.45334625263E-05
   1   4   1   3.45836781402E-04
   2   4   1  -2.40664782469E-05
   3   4   1  -1.69037697586E-05
   4   4   1   1.23541596322E-04
   1   2  12  15
   1   1   1   9.24696512222E-03
   2   1   1   2.86139543016E-04
   3   1   1   5.61443044585E-05
   4   1   1  -2.54909672145E-05
   1   2   1   1.43674480750E-05
   2   2   1   4.26257892897E-05
   3   2   1  -1.63219927980E-06
   4   2   1   1.41499456958E-05
   1   3   1   7.38239940401E-05
   2   3   1  -4.86694870844E-07
   3   3   1   5.84617209897E-05
   4   3   1   6.50250561304E-05
   1   4   1   3.40490340575E-04
   2   4   1  -2.36133846063E-05
   3   4   1  -1.63522702495E-05
   4   4   1   9.56533055533E-05
   1   2  12  16
   1   1   1   2.50840211315E-04
   2   1   1   1.90517758203E-05
   3   1   1  -1.90499688391E-05
   4   1   1  -2.50853259589E-04
   1   2   1   1.49222110408E-08
   2   2   1  -7.75051049443E-04
   3   2   1  -1.95227637720E-09
   4   2   1   7.75025383406E-04
   1   3   1  -7.84426536959E-04
   2   3   1   7.84420989372E-04
   3   3   1   5.51177855154E-05
   4   3   1  -5.51119903387E-05
   1   4   1  -7.70302428602E-05
   2   4   1  -1.19467906445E-08
   3   4   1   7.70223828903E-05
   4   4   1   1.04599875958E-08
   1   2  12  17
   1   1   1   4.19918855785E-04
   2   1   1   3.52731087173E-05
   3   1   1  -9.70548620925E-06
   4   1   1   5.22288807061E-04
   1   2   1  -5.31292167674E-04
   2   2   1   5.89065938051E-04
   3   2   1  -3.01817268099E-07
   4   2   1  -7.90711391803E-06
   1   3   1   1.10692205112E-04
   2   3   1   3.37713874524E-05
   3   3   1  -7.53172525629E-06
   4   3   1   1.67373179598E-05
   1   4   1   9.52779268542E-05
   2   4   1   7.30154808843E-05
   3   4   1  -2.40199696906E-05
   4   4   1  -4.35026546008E-05
   1   2  12  18
   1   1   1   8.19395653509E-05
   2   1   1   2.98419617429E-05
   3   1   1  -1.02194769826E-05
   4   1   1   4.13682187473E-04
   1   2   1   7.25686588925E-03
   2   2   1   4.38408922558E-04
   3   2   1  -2.25487381348E-06
   4   2   1  -8.48578411549E-06
   1   3   1   1.47379033540E-04
   2   3   1   2.52793911506E-05
   3   3   1  -7.75364383693E-06
   4   3   1   1.66594869249E-05
   1   4   1   9.81340654035E-05
   2   4   1   7.29761530106E-05
   3   4   1  -2.54829911526E-05
   4   4   1  -4.17446405607E-05
   1   2  12  19
   1   1   1  -1.89063455664E-02
   2   1   1  -7.08785946436E-04
   3   1   1  -8.26788431493E-05
   4   1   1   7.08662699749E-04
   1   2   1  -8.21583758501E-04
   2   2   1   5.50297641391E-04
   3   2   1   1.58955255759E-04
   4   2   1   4.26649475566E-07
   1   3   1   1.76549236828E-04
   2   3   1  -1.75547216118E-05
   3   3   1   4.27267253406E-05
   4   3   1   1.34542920774E-04
   1   4   1   2.61137607231E-04
   2   4   1   1.72175086320E-05
   3   4   1  -3.28211567764E-05
   4   4   1   4.73356205124E-04
   1   2  12  20
   1   1   1   4.83055881342E-03
   2   1   1  -3.34160701520E-04
   3   1   1   2.06613505041E-05
   4   1   1   1.41739660125E-05
   1   2   1  -8.46288423454E-07
   2   2   1   2.17140137222E-06
   3   2   1  -1.10257030096E-04
   4   2   1  -4.92619031192E-06
   1   3   1  -4.67822237790E-05
   2   3   1  -4.29295147952E-06
   3   3   1   1.11129285643E-04
   4   3   1   2.56650628457E-05
   1   4   1  -2.92160835711E-04
   2   4   1  -3.20292733851E-05
   3   4   1  -2.62029405490E-05
   4   4   1  -2.01598109707E-04
   1   2  12  21
   1   1   1   5.41084907603E-04
   2   1   1   5.38753627660E-06
   3   1   1   1.93313145712E-05
   4   1   1  -6.84266362171E-06
   1   2   1  -2.63079807014E-06
   2   2   1   9.96945984892E-05
   3   2   1  -9.97596656079E-05
   4   2   1  -4.69931318589E-06
   1   3   1  -4.60770324791E-05
   2   3   1  -4.19790189408E-06
   3   3   1   1.12815997101E-04
   4   3   1   2.63434384757E-05
   1   4   1  -2.78737920035E-04
   2   4   1  -3.59121929646E-05
   3   4   1  -2.58989057846E-05
   4   4   1  -2.19209898274E-04
   1   2  12  22
   1   1   1   4.19901194022E-08
   2   1   1   3.53822543115E-04
   3   1   1  -1.58891237997E-09
   4   1   1  -3.53786558521E-04
   1   2   1   9.73522337268E-04
   2   2   1  -9.73524532122E-04
   3   2   1  -7.93754922590E-05
   4   2   1   7.93809830837E-05
   1   3   1   1.45754832873E-04
   2   3   1   4.80746114471E-09
   3   3   1  -1.45756489963E-04
   4   3   1  -2.31087034116E-09
   1   4   1  -1.90936524147E-04
   2   4   1  -3.24540741579E-05
   3   4   1   3.24625831207E-05
   4   4   1   1.90944138673E-04
   1   2  12  23
   1   1   1  -1.00377704153E-02
   2   1   1  -1.42226917015E-05
   3   1   1  -5.57047503803E-05
   4   1   1  -3.06119208167E-04
   1   2   1  -4.02855153213E-05
   2   2   1   3.26758612084E-04
   3   2   1  -1.29691240023E-05
   4   2   1   1.89084714918E-06
   1   3   1  -5.75333213621E-05
   2   3   1   8.85959598640E-06
   3   3   1  -7.36257229159E-05
   4   3   1  -6.45353351430E-05
   1   4   1  -1.23548428381E-04
   2   4   1   1.68993226981E-05
   3   4   1   2.40664175478E-05
   4   4   1  -3.45831748208E-04
   1   2  12  24
   1   1   1  -9.24698064456E-03
   2   1   1   2.54882391076E-05
   3   1   1  -5.61436043922E-05
   4   1   1  -2.86144237886E-04
   1   2   1  -4.26250038426E-05
   2   2   1  -1.43585897998E-05
   3   2   1  -1.41523995716E-05
   4   2   1   1.63143897475E-06
   1   3   1  -5.84622121726E-05
   2   3   1   4.87163749057E-07
   3   3   1  -7.38217978325E-05
   4   3   1  -6.50269342634E-05
   1   4   1  -9.56601576672E-05
   2   4   1   1.63478312878E-05
   3   4   1   2.36133415000E-05
   4   4   1  -3.40485311491E-04
   1   2  12  25
   1   1   1   1.45596707462E-03
   2   1   1   1.59685080438E-04
   3   1   1   6.30544086167E-05
   4   1   1   1.78143173740E-04
   1   2   1   1.08452045617E-03
   2   2   1  -1.61837056701E-03
   3   2   1   1.58670358785E-04
   4   2   1  -1.78351285663E-04
   1   3   1  -1.68730988580E-04
   2   3   1  -3.08019206611E-04
   3   3   1   2.62910733532E-05
   4   3   1   1.61828390028E-05
   1   4   1  -9.35090379314E-05
   2   4   1  -1.68322167762E-04
   3   4   1  -4.38443188007E-06
   4   4   1  -1.79035304405E-04
   1   2  12  26
   1   1   1  -6.90502729141E-09
   2   1   1   3.92512631465E-05
   3   1   1  -8.08527198332E-10
   4   1   1  -3.92517573770E-05
   1   2   1   1.89107859870E-04
   2   2   1  -1.89107620360E-04
   3   2   1  -8.61774786569E-05
   4   2   1   8.61811717321E-05
   1   3   1  -5.20212649973E-06
   2   3   1   1.64642565118E-09
   3   3   1   5.20400796520E-06
   4   3   1   1.08772147708E-09
   1   4   1  -6.92441938373E-05
   2   4   1   2.13430841042E-05
   3   4   1  -2.13420424846E-05
   4   4   1   6.92419313148E-05
   1   2  12  27
   1   1   1  -6.88096850700E-09
   2   1   1   3.74875073161E-05
   3   1   1  -8.08583018924E-10
   4   1   1  -3.74879931541E-05
   1   2   1  -7.14069879150E-04
   2   2   1   7.14070128213E-04
   3   2   1  -8.15013151417E-05
   4   2   1   8.15050031224E-05
   1   3   1  -8.14715674189E-06
   2   3   1   1.63964583212E-09
   3   3   1   8.14903211387E-06
   4   3   1   1.08189372989E-09
   1   4   1  -7.31302238430E-05
   2   4   1   2.16982433575E-05
   3   4   1  -2.16972029119E-05
   4   4   1   7.31279686045E-05
   1   2  13   1
   1   1   1  -2.18436235692E-02
   2   1   1  -1.09127255925E-03
   3   1   1   2.64658511048E-04
   4   1   1  -6.85172533662E-04
   1   2   1  -2.94301151664E-04
   2   2   1   1.54122408272E-03
   3   2   1  -2.58255615722E-04
   4   2   1  -3.05066140103E-04
   1   3   1   3.43504005990E-04
   2   3   1   2.94834311624E-04
   3   3   1   7.46608422243E-04
   4   3   1  -6.73972926508E-06
   1   4   1   1.21060263632E-03
   2   4   1   1.48851556380E-04
   3   4   1   8.59776070881E-04
   4   4   1   2.21381536744E-03
   1   2  13   2
   1   1   1   1.67627548170E-03
   2   1   1   3.47180682679E-04
   3   1   1   5.89963660703E-05
   4   1   1   8.53980583618E-04
   1   2   1   3.04457782039E-04
   2   2   1  -1.15558892607E-04
   3   2   1   7.14533605169E-05
   4   2   1  -2.56081416701E-04
   1   3   1  -1.42982699013E-04
   2   3   1  -2.50263462996E-05
   3   3   1   1.31065486664E-04
   4   3   1  -7.57101994868E-05
   1   4   1  -5.55625631101E-04
   2   4   1   6.38178936197E-05
   3   4   1  -6.44947534552E-05
   4   4   1  -2.60512748460E-03
   1   2  13   3
   1   1   1   1.67627545579E-03
   2   1   1   3.47180732479E-04
   3   1   1   5.89963586197E-05
   4   1   1   8.53980608496E-04
   1   2   1   3.04457802626E-04
   2   2   1  -1.15558889745E-04
   3   2   1   7.14533905884E-05
   4   2   1  -2.56081428997E-04
   1   3   1  -1.42982707026E-04
   2   3   1  -2.50263468309E-05
   3   3   1   1.31065469180E-04
   4   3   1  -7.57102493696E-05
   1   4   1  -5.55625630443E-04
   2   4   1   6.38178858477E-05
   3   4   1  -6.44947522032E-05
   4   4   1  -2.60512754980E-03
   1   2  13   4
   1   1   1   1.52934470510E-02
   2   1   1   5.81706932087E-04
   3   1   1   7.45816319158E-04
   4   1   1  -2.06920305290E-04
   1   2   1   2.08986653327E-03
   2   2   1  -1.12108621829E-03
   3   2   1  -7.29066507967E-06
   4   2   1   2.74005416596E-04
   1   3   1  -1.08631735306E-04
   2   3   1   1.88168380905E-04
   3   3   1  -7.08307478899E-04
   4   3   1  -1.28054337129E-04
   1   4   1   7.12346736075E-04
   2   4   1  -2.18857642633E-04
   3   4   1  -3.72396100499E-05
   4   4   1   7.23244852006E-04
   1   2  13   5
   1   1   1  -1.66861924934E-02
   2   1   1  -2.35235292813E-04
   3   1   1  -9.41901159867E-05
   4   1   1   1.81850426234E-04
   1   2   1   1.13960135399E-04
   2   2   1  -7.73283162379E-05
   3   2   1   1.55822387144E-04
   4   2   1  -5.81445572650E-05
   1   3   1   9.87655269962E-05
   2   3   1  -1.77117742986E-04
   3   3   1   7.48671937422E-05
   4   3   1   8.40548668759E-05
   1   4   1   2.97854106542E-04
   2   4   1   7.95428140397E-06
   3   4   1   1.71759921700E-05
   4   4   1   1.34599911960E-04
   1   2  13   6
   1   1   1  -1.66861925286E-02
   2   1   1  -2.35235287492E-04
   3   1   1  -9.41900906673E-05
   4   1   1   1.81850377546E-04
   1   2   1   1.13960096852E-04
   2   2   1  -7.73282724466E-05
   3   2   1   1.55822345534E-04
   4   2   1  -5.81445446103E-05
   1   3   1   9.87655120368E-05
   2   3   1  -1.77117758752E-04
   3   3   1   7.48672190435E-05
   4   3   1   8.40548776640E-05
   1   4   1   2.97854111565E-04
   2   4   1   7.95425208363E-06
   3   4   1   1.71759856509E-05
   4   4   1   1.34599900414E-04
   1   2  13   7
   1   1   1   6.60436739862E-03
   2   1   1  -1.15089944957E-03
   3   1   1   4.57372212127E-04
   4   1   1   3.82595454175E-03
   1   2   1   5.39684452264E-04
   2   2   1  -7.41031550345E-04
   3   2   1  -5.44539016248E-04
   4   2   1  -1.07307641810E-03
   1   3   1  -2.52126986653E-04
   2   3   1   1.94019326905E-04
   3   3   1   5.97309586815E-05
   4   3   1   6.49714071621E-04
   1   4   1   8.11887494208E-04
   2   4   1  -2.47558450632E-04
   3   4   1  -7.24389115883E-04
   4   4   1   1.43765038162E-03
   1   2  13   8
   1   1   1  -7.39348451257E-04
   2   1   1   4.27250182745E-06
   3   1   1  -3.88139696751E-04
   4   1   1  -2.72148015967E-04
   1   2   1  -2.83774294378E-04
   2   2   1   4.19453890960E-04
   3   2   1   5.69464436076E-05
   4   2   1  -1.44985314931E-04
   1   3   1   4.36263817051E-04
   2   3   1  -2.62460034388E-04
   3   3   1  -1.45690741040E-05
   4   3   1  -1.52293634354E-04
   1   4   1  -1.51977572002E-04
   2   4   1   1.33158309350E-05
   3   4   1  -2.97253396936E-06
   4   4   1  -5.92806651962E-04
   1   2  13   9
   1   1   1  -7.39348399873E-04
   2   1   1   4.27250937043E-06
   3   1   1  -3.88139696716E-04
   4   1   1  -2.72148053794E-04
   1   2   1  -2.83774284760E-04
   2   2   1   4.19453904957E-04
   3   2   1   5.69464390933E-05
   4   2   1  -1.44985320687E-04
   1   3   1   4.36263812790E-04
   2   3   1  -2.62460006707E-04
   3   3   1  -1.45690609729E-05
   4   3   1  -1.52293617581E-04
   1   4   1  -1.51977578318E-04
   2   4   1   1.33158428453E-05
   3   4   1  -2.97253559349E-06
   4   4   1  -5.92806636751E-04
   1   2  13  10
   1   1   1   1.86997540046E-02
   2   1   1  -2.10832601549E-03
   3   1   1  -2.21530222840E-04
   4   1   1  -8.03413050055E-05
   1   2   1   6.72972024672E-04
   2   2   1  -8.84534124380E-04
   3   2   1   4.54659596039E-04
   4   2   1  -1.58048642445E-04
   1   3   1  -3.57258990852E-04
   2   3   1   2.46635884891E-05
   3   3   1  -4.84373348704E-04
   4   3   1   3.25535653745E-04
   1   4   1  -1.73111762258E-03
   2   4   1   4.92259110206E-04
   3   4   1   1.15825717491E-04
   4   4   1   2.91437425603E-03
   1   2  13  11
   1   1   1  -5.45456738498E-04
   2   1   1   9.73390404990E-04
   3   1   1   4.45322180692E-05
   4   1   1  -3.24363589708E-04
   1   2   1   3.47653399936E-04
   2   2   1   7.57567971599E-05
   3   2   1  -2.29073445913E-04
   4   2   1   2.03952779788E-04
   1   3   1   3.26131367950E-05
   2   3   1  -7.27422747818E-05
   3   3   1   1.16088799047E-04
   4   3   1  -2.92723073849E-05
   1   4   1   9.03266913744E-04
   2   4   1  -2.08905629061E-04
   3   4   1  -4.82077286336E-06
   4   4   1   9.92915909280E-04
   1   2  13  12
   1   1   1  -5.45456745488E-04
   2   1   1   9.73390455242E-04
   3   1   1   4.45322005090E-05
   4   1   1  -3.24363604686E-04
   1   2   1   3.47653382832E-04
   2   2   1   7.57568121253E-05
   3   2   1  -2.29073423360E-04
   4   2   1   2.03952770865E-04
   1   3   1   3.26131535657E-05
   2   3   1  -7.27422835042E-05
   3   3   1   1.16088762589E-04
   4   3   1  -2.92723566602E-05
   1   4   1   9.03266952898E-04
   2   4   1  -2.08905613711E-04
   3   4   1  -4.82082994187E-06
   4   4   1   9.92915916381E-04
   1   2  13  13
   1   1   1  -1.10580908630E-02
   2   1   1   1.72867309629E-03
   3   1   1  -2.07786371219E-04
   4   1   1  -2.01845411460E-03
   1   2   1   7.13222716608E-04
   2   2   1   8.99985416223E-04
   3   2   1  -9.89953522102E-05
   4   2   1   2.44368509415E-04
   1   3   1  -3.66154659642E-04
   2   3   1  -4.36488696420E-05
   3   3   1  -8.67507081605E-04
   4   3   1  -1.29791356957E-04
   1   4   1  -3.02633990069E-03
   2   4   1   2.47220846028E-04
   3   4   1  -1.88549100493E-04
   4   4   1   1.85645948803E-03
   1   2  13  14
   1   1   1   2.10092904923E-02
   2   1   1   1.01406998844E-04
   3   1   1   1.72976375906E-04
   4   1   1   4.31049857843E-04
   1   2   1  -8.67413258213E-04
   2   2   1   8.12434627378E-04
   3   2   1   4.21842542587E-05
   4   2   1  -1.43555002017E-05
   1   3   1   4.73160336881E-06
   2   3   1  -7.15462732855E-06
   3   3   1  -3.36794794551E-05
   4   3   1  -2.50579669997E-05
   1   4   1   5.24870187953E-04
   2   4   1  -3.95921396310E-04
   3   4   1   6.46827071085E-05
   4   4   1  -6.23425760051E-04
   1   2  13  15
   1   1   1   2.10092904847E-02
   2   1   1   1.01407040012E-04
   3   1   1   1.72976398056E-04
   4   1   1   4.31049897649E-04
   1   2   1  -8.67413304990E-04
   2   2   1   8.12434620042E-04
   3   2   1   4.21842696824E-05
   4   2   1  -1.43554877375E-05
   1   3   1   4.73160665013E-06
   2   3   1  -7.15463497327E-06
   3   3   1  -3.36794965525E-05
   4   3   1  -2.50579982974E-05
   1   4   1   5.24870205704E-04
   2   4   1  -3.95921365214E-04
   3   4   1   6.46827041633E-05
   4   4   1  -6.23425736272E-04
